x
13.016
12.829
13.216
13.033
12.939
13.039
13.176
13.073
12.704
12.827
13.053
12.767
12.856
12.82
12.904
13.03
12.817
12.863
12.917
12.886
12.63
12.687
12.606
13.046
12.76
12.717
12.983
12.73
12.547
12.743
12.737
12.827
12.57
12.327
12.507
12.876
12.71
12.81
12.204
12.337
