x
440.979
381.076
381.949
402.349
404.006
421.653
409.833
395.093
406.463
474.39
361.086
452.806
428.5
458.673
419.763
393.27
482.95
429.616
439.86
431.143
412.983
429.867
430.06
381.557
425.293
402.173
383.787
486.44
444.66
488.647
468.68
405.58
380.254
345.524
388.433
386.93
378.4
340.264
355.897
442.384
