cost,latency
0.382127236580517,0.0705070167014483
0.383296222664016,0.0709317886206588
0.390051689860835,0.0714903132142794
0.375992047713718,0.0716670232575628
0.382926441351889,0.0720345728587523
0.381996023856859,0.0706415598209951
0.387777335984095,0.0723387588018252
0.387049701789264,0.0705408482457847
0.372155069582505,0.0721307756955043
0.384906560636183,0.0713343837520176
0.379514910536779,0.0708336182896259
0.390198807157058,0.0681103205611837
0.385884691848907,0.0727406693732214
0.383001988071571,0.0694948480103404
0.385304174950298,0.0705564872397494
0.390628230616302,0.0706360168552551
0.386453280318091,0.0696521465925273
0.393272365805169,0.0687904431962104
0.391157057654076,0.071317961700254
0.388504970178926,0.0704565537974461
0.385821073558648,0.0687559295543573
0.387367793240557,0.0691237894237313
0.385236580516899,0.0719263114243866
0.391300198807157,0.0684425734627213
0.38965407554672,0.0708969203865949
0.382524850894632,0.0727419326079725
0.382003976143141,0.0704840026819877
0.379093439363817,0.0732379578619903
0.377821073558648,0.0697809842249042
0.392998011928429,0.070186430868625
0.384815109343936,0.0711109660347424
0.390850894632207,0.0707788140934871
0.392648111332008,0.0687160354681942
0.378166998011928,0.072765537614451
0.383673956262425,0.0704004617420971
0.383411530815109,0.0720515686604125
0.388381709741551,0.0673238399624786
0.388866799204771,0.0699839316293423
0.380767395626243,0.0699006172344752
0.400437375745527,0.0696241436576562
0.374457256461233,0.0711646966044651
0.395236580516899,0.0693596104810474
0.385801192842942,0.0706059947147391
0.391916500994036,0.0679015149979294
0.389423459244533,0.0713067551089246
0.377133200795229,0.0724035457536769
0.389065606361829,0.0712504660579029
0.382322067594433,0.0715638319993226
0.379506958250497,0.0713324852062221
0.385029821073559,0.0718145877910735
