cost,latency
1,1
1,1
0.126470588235294,0.0603172349159654
0.124886877828054,0.0598639887943074
0.111538461538462,0.0612738863133548
0.0884615384615385,0.0661932281498895
0.100678733031674,0.0686879346431226
1,1
1,1
0.126470588235294,0.104968067983604
0.160859728506787,0.0645374131821931
0.128280542986425,0.0629353926563887
0.111990950226244,0.0692878665827168
1,1
1,1
0.121945701357466,0.0625008311323359
1,1
0.106787330316742,0.0707073878422044
0.168325791855204,0.0560802874188325
0.143891402714932,0.0633263541800881
1,1
1,1
0.11131221719457,0.109262648473852
1,1
1,1
0.126696832579186,0.122028536258865
0.124434389140271,0.0631376631977447
0.113122171945701,0.0715805683405848
1,1
0.134389140271493,0.061390278066136
1,1
0.0613122171945701,0.0817327858157292
1,1
0.114705882352941,0.126726969863378
0.119683257918552,0.0722678097304115
1,1
1,1
0.123076923076923,0.0713262310962786
1,1
0.132805429864253,0.0609179173665931
0.10158371040724,0.0640752078350725
1,1
1,1
1,1
1,1
0.0794117647058823,0.0645369284771507
1,1
0.145927601809955,0.0548330553484766
0.120135746606335,0.0576246436802284
0.140045248868778,0.0604188509827743
0.0660633484162896,0.0644106862670545
0.0660633484162896,0.0799484380157198
0.0766968325791855,0.0671745995044454
0.0778280542986425,0.0812349546479864
1,1
0.113348416289593,0.057934432744959
1,1
0.0527149321266968,0.079874207783811
0.101357466063348,0.0594333830888271
0.123755656108597,0.0623425202112035
0.100678733031674,0.0607385999543455
0.0877828054298642,0.0731813536503133
0.0509049773755656,0.0823475638017052
0.147963800904977,0.065579020865012
0.0536199095022624,0.0687339972578047
1,1
0.147963800904977,0.0497926076117314
1,1
0.186651583710407,0.0693491114101811
1,1
1,1
0.0638009049773756,0.0780088829704145
0.0644796380090498,0.0737889079675917
0.0796380090497738,0.0557572080545501
1,1
0.0744343891402715,0.0743973847880154
0.101809954751131,0.0584129382535888
0.158823529411765,0.0516620993249286
1,1
1,1
1,1
1,1
0.0868778280542986,0.0721478530502211
0.0911764705882353,0.0668638488474531
1,1
0.0638009049773756,0.0818185864260714
0.0850678733031674,0.0793697080128225
0.0864253393665158,0.0645009899435978
0.0902714932126697,0.0714429433798137
0.0660633484162896,0.0779986963466991
0.127601809954751,0.0955037955023797
1,1
1,1
1,1
0.0902714932126697,0.0700015556686517
0.124434389140271,0.0690040795981683
0.0644796380090498,0.0775986114232486
0.129638009049774,0.0865261981550985
1,1
0.0785067873303167,0.0596497178942383
0.161538461538462,0.0571810134811873
0.160859728506787,0.0557082841165527
0.0846153846153846,0.084448283273635
0.109502262443439,0.0787744276780714
0.0721719457013575,0.079296369012766
1,1
1,1
0.14683257918552,0.061057152798957
0.126470588235294,0.0618398576286824
0.194117647058824,0.0561102218641173
0.123981900452489,0.0811245826191198
1,1
0.123529411764706,0.0598490332983999
1,1
0.135294117647059,0.0649046788835739
0.120814479638009,0.0631095581231042
1,1
0.121945701357466,0.0592438477815711
0.103393665158371,0.0776831455462217
1,1
0.118552036199095,0.0857042165812857
1,1
0.146153846153846,0.0563176521688287
0.0968325791855204,0.0681049204730756
0.136651583710407,0.0503429667339972
0.133484162895928,0.0600526641410042
