x
3711.716
3708.079
3713.886
3733.256
3739.149
3795.306
3781.189
3790.322
3519.913
3576.287
3641.556
3480.243
3613.097
3656.899
3677.956
3640.423
3423.656
3485.449
3496.11
3350.196
3320.05
3450.176
3481.22
3634.146
3517.113
3402.769
3533.227
3473.493
3431.74
3521.926
3465.86599999999
3551.75599999999
3386.083
3312.70300000001
3457.49000000001
3373.10000000001
3373.473
3506.09
3288.47
3360.693
