x
168.136
163.459
172.313
161.529
162.336
153.143
159.023
152.009
165.2
152.263
155.543
164.05
159.93
155.223
151.98
162.8
160.24
162.113
153.5
159.703
180.973
162.037
173.327
150.147
156.107
164.51
168.874
149.647
173.047
149.914
154.5
158.576
147.443
151.673
166.617
159.394
140.67
157.52
161.383
161.957
