x
308.54
322.226
325.86
311.667
324.416
315.593
317.764
352.19
316.39
318.78
345.06
337.453
318.43
329.04
327.514
309.32
331.277
326.313
325.59
322.99
325.387
320.203
322.46
322.063
324.074
335.087
331.753
317.896
326.644
316.26
310.066
318.003
332.65
317.933
313.733
318.307
317.483
324.563
332.187
326.507
