costF,latencyF
0.646971350613915,0.0583888039125232
0.350791268758527,0.166751746397146
0.375607094133697,0.14313831875945
0.607858117326057,0.066367429382372
0.541391541609823,0.0766003201982643
0.479495225102319,0.0878628283424086
0.505279672578445,0.0837382329640248
0.570395634379263,0.0711043174585187
0.40462482946794,0.125164753344432
0.570081855388813,0.0733951908675379
0.419849931787176,0.122181360337013
0.421773533424284,0.11596726242166
0.62331514324693,0.059988612964385
0.459031377899045,0.101719817006484
0.431214188267394,0.110908588904952
0.388472032742156,0.141430137666583
0.473042291950887,0.0938312780596554
0.402360163710778,0.134655705569922
0.453860845839018,0.107445199321594
0.463792633015007,0.0963857455873897
0.528403819918145,0.0803343413405711
0.619713506139154,0.063573822613684
0.52668485675307,0.08331490424345
0.398130968622101,0.136972947048644
0.441077762619372,0.108446698246454
0.646971350613915,0.0583888039125232
0.350791268758527,0.166751746397146
0.375607094133697,0.14313831875945
0.607858117326057,0.066367429382372
0.541391541609823,0.0766003201982643
0.479495225102319,0.0878628283424086
0.505279672578445,0.0837382329640248
0.570395634379263,0.0711043174585187
0.40462482946794,0.125164753344432
0.570081855388813,0.0733951908675379
0.419849931787176,0.122181360337013
0.421773533424284,0.11596726242166
0.62331514324693,0.059988612964385
0.459031377899045,0.101719817006484
0.431214188267394,0.110908588904952
0.388472032742156,0.141430137666583
0.473042291950887,0.0938312780596554
0.402360163710778,0.134655705569922
0.453860845839018,0.107445199321594
0.463792633015007,0.0963857455873897
0.528403819918145,0.0803343413405711
0.619713506139154,0.063573822613684
0.52668485675307,0.08331490424345
0.398130968622101,0.136972947048644
0.441077762619372,0.108446698246454
0.648240109140518,0.0617915335846024
0.363983628922237,0.171831663693198
0.648240109140518,0.0617915335846024
0.363983628922237,0.171831663693198
0.368744884038199,0.146374392214664
0.368744884038199,0.146374392214664
0.364993178717599,0.16108131072442
0.364993178717599,0.16108131072442
0.445156889495225,0.105257380183549
0.445156889495225,0.105257380183549
0.423942701227831,0.109548305374561
0.423942701227831,0.109548305374561
0.402510231923602,0.126145196510538
0.402510231923602,0.126145196510538
0.389345156889495,0.141558040703974
0.389345156889495,0.141558040703974
0.393778990450205,0.135134127758405
0.393778990450205,0.135134127758405
0.623342428376535,0.0619837990133218
0.623342428376535,0.0619837990133218
0.455170532060027,0.098043182061229
0.455170532060027,0.098043182061229
0.517257844474761,0.0838010584131314
0.517257844474761,0.0838010584131314
0.609618008185539,0.0665476096499513
0.609618008185539,0.0665476096499513
0.495388813096862,0.0849205800688781
0.495388813096862,0.0849205800688781
0.59106412005457,0.0675223604353532
0.59106412005457,0.0675223604353532
0.576030013642565,0.0705927914931181
0.576030013642565,0.0705927914931181
0.413792633015007,0.121427694760382
0.413792633015007,0.121427694760382
0.421800818553888,0.117700757175616
0.421800818553888,0.117700757175616
0.525920873124147,0.0785501394642536
0.525920873124147,0.0785501394642536
0.538308321964529,0.0766441613531693
0.538308321964529,0.0766441613531693
0.553342428376535,0.0749002941503226
0.553342428376535,0.0749002941503226
0.561432469304229,0.0723538922483768
0.561432469304229,0.0723538922483768
0.471732605729877,0.0961968368602223
0.471732605729877,0.0961968368602223
0.490450204638472,0.0907598703576553
0.490450204638472,0.0907598703576553
0.478090040927694,0.0947556443209049
0.478090040927694,0.0947556443209049
0.626412005457026,0.0605494637836632
0.389167803547067,0.145935571461268
0.576507503410641,0.0691690492837735
0.396098226466576,0.131703281794794
0.610368349249659,0.0656759802912242
0.549099590723056,0.0720997726104061
0.428021828103683,0.108264928767374
0.447571623465211,0.10660584634685
0.541200545702592,0.0773746198713432
0.41568894952251,0.124153635639255
0.403410641200546,0.128092709985344
0.527039563437926,0.0792509170135903
0.466903137789904,0.0977589276139771
0.42281036834925,0.114186784355392
0.478390177353342,0.0892030783969694
0.474856753069577,0.0923367996118799
0.420027285129604,0.119445153403823
0.514474761255116,0.0823140093832344
0.624474761255116,0.0636017379714594
0.451678035470668,0.101255799223173
0.500845839017735,0.0882070425356513
0.458485675306958,0.100850459347447
0.513233287858117,0.0865386067388351
0.50862210095498,0.0870204029194361
0.501241473396999,0.0879075048202663
0.626412005457026,0.0605494637836632
0.389167803547067,0.145935571461268
0.576507503410641,0.0691690492837735
0.610368349249659,0.0656759802912242
0.549099590723056,0.0720997726104061
0.527039563437926,0.0792509170135903
0.428021828103683,0.108264928767374
0.478390177353342,0.0892030783969694
0.447571623465211,0.10660584634685
0.541200545702592,0.0773746198713432
0.396098226466576,0.131703281794794
0.403410641200546,0.128092709985344
0.500845839017735,0.0882070425356513
0.41568894952251,0.124153635639255
0.466903137789904,0.0977589276139771
0.624474761255116,0.0636017379714594
0.514474761255116,0.0823140093832344
0.458485675306958,0.100850459347447
0.474856753069577,0.0923367996118799
0.42281036834925,0.114186784355392
0.451678035470668,0.101255799223173
0.420027285129604,0.119445153403823
0.50862210095498,0.0870204029194361
0.513233287858117,0.0865386067388351
0.501241473396999,0.0879075048202663
0.61656207366985,0.0628781454634371
0.380368349249659,0.141219592572824
0.517298772169168,0.0760734690227752
0.571418826739427,0.0722109051497673
0.416916780354707,0.113922015985314
0.411732605729877,0.12643806144494
0.612155525238745,0.0674469191663885
0.515593451568895,0.0843061342937413
0.588703956343793,0.0689862386314044
0.45718963165075,0.0994205972601296
0.395989085948158,0.141196897835969
0.461609822646658,0.0945017883674591
0.448703956343793,0.104619154190983
0.478417462482947,0.0935825823358813
0.397135061391542,0.133816487507712
0.498267394270123,0.0850680939344734
0.441732605729877,0.106778003658358
0.48418826739427,0.0898572941217555
0.491869031377899,0.0877151302416276
0.430218281036835,0.110733951697516
0.580682128240109,0.0717958127234774
0.410859481582538,0.13105839679512
0.431800818553888,0.109493663025233
0.405225102319236,0.132916694464696
0.61656207366985,0.0628781454634371
0.380368349249659,0.141219592572824
0.517298772169168,0.0760734690227752
0.571418826739427,0.0722109051497673
0.416916780354707,0.113922015985314
0.411732605729877,0.12643806144494
0.612155525238745,0.0674469191663885
0.515593451568895,0.0843061342937413
0.588703956343793,0.0689862386314044
0.45718963165075,0.0994205972601296
0.395989085948158,0.141196897835969
0.461609822646658,0.0945017883674591
0.448703956343793,0.104619154190983
0.478417462482947,0.0935825823358813
0.397135061391542,0.133816487507712
0.498267394270123,0.0850680939344734
0.441732605729877,0.106778003658358
0.48418826739427,0.0898572941217555
0.491869031377899,0.0877151302416276
0.430218281036835,0.110733951697516
0.580682128240109,0.0717958127234774
0.410859481582538,0.13105839679512
0.431800818553888,0.109493663025233
0.405225102319236,0.132916694464696
0.634120054570259,0.0584137302561018
0.374365620736698,0.14811076716284
0.571268758526603,0.0664073887799379
0.607366984993179,0.0648383736788624
0.483328785811733,0.0853934928508239
0.449536152796726,0.10121035909335
0.407844474761255,0.121742693953496
0.566180081855389,0.075872985478674
0.392864938608458,0.142903446569362
0.46774897680764,0.0969858346926844
0.481009549795362,0.0952590433274807
0.396930422919509,0.129545697493102
0.514843110504775,0.0849077228004501
0.62643929058663,0.0631912191840508
0.419167803547067,0.116126448319773
0.444774897680764,0.11034919232884
0.426793997271487,0.112544999109101
0.544679399727149,0.0771672479570076
0.393410641200546,0.13481578232352
0.442592087312415,0.112180586829822
0.519454297407913,0.0820318653694432
0.528335607094134,0.0819018953232352
0.535852660300136,0.0801463537459779
0.396057298772169,0.13388669953081
0.541050477489768,0.0789347137293702
0.634120054570259,0.0584137302561018
0.374365620736698,0.14811076716284
0.571268758526603,0.0664073887799379
0.607366984993179,0.0648383736788624
0.483328785811733,0.0853934928508239
0.449536152796726,0.10121035909335
0.407844474761255,0.121742693953496
0.566180081855389,0.075872985478674
0.392864938608458,0.142903446569362
0.481009549795362,0.0952590433274807
0.46774897680764,0.0969858346926844
0.396930422919509,0.129545697493102
0.514843110504775,0.0849077228004501
0.419167803547067,0.116126448319773
0.62643929058663,0.0631912191840508
0.444774897680764,0.11034919232884
0.426793997271487,0.112544999109101
0.544679399727149,0.0771672479570076
0.393410641200546,0.13481578232352
0.442592087312415,0.112180586829822
0.519454297407913,0.0820318653694432
0.528335607094134,0.0819018953232352
0.535852660300136,0.0801463537459779
0.396057298772169,0.13388669953081
0.541050477489768,0.0789347137293702
0.598785811732606,0.0615226113747501
0.387653478854025,0.164063137122385
0.393424283765348,0.139919076002246
0.476780354706685,0.0877154662845578
0.554447476125512,0.0757259760945107
0.388649386084584,0.155270102178075
0.502482946793997,0.0833343959965496
0.59549795361528,0.0754380618097883
0.523069577080491,0.0793885710266174
0.543778990450205,0.0774767495271752
0.467271487039563,0.0957673964719042
0.401214188267394,0.13101803086597
0.436221009549795,0.108055503305223
0.596357435197817,0.0732748793307276
0.420422919508868,0.113892479121138
0.451691678035471,0.105284391920244
0.509440654843111,0.0801000499502244
0.424474761255116,0.108121869695664
0.411159618008186,0.124618098884281
0.404406548431105,0.129107284990283
0.418199181446112,0.119541936659868
0.460395634379263,0.10027168907252
0.456957708049113,0.104030212944959
0.416316507503411,0.121519250016568
0.465866302864939,0.0988926658294259
0.598785811732606,0.0615226113747501
0.387653478854025,0.164063137122385
0.393424283765348,0.139919076002246
0.476780354706685,0.0877154662845578
0.388649386084584,0.155270102178075
0.502482946793997,0.0833343959965496
0.59549795361528,0.0754380618097883
0.554447476125512,0.0757259760945107
0.523069577080491,0.0793885710266174
0.543778990450205,0.0774767495271752
0.467271487039563,0.0957673964719042
0.401214188267394,0.13101803086597
0.436221009549795,0.108055503305223
0.596357435197817,0.0732748793307276
0.420422919508868,0.113892479121138
0.451691678035471,0.105284391920244
0.509440654843111,0.0801000499502244
0.424474761255116,0.108121869695664
0.411159618008186,0.124618098884281
0.404406548431105,0.129107284990283
0.418199181446112,0.119541936659868
0.460395634379263,0.10027168907252
0.456957708049113,0.104030212944959
0.416316507503411,0.121519250016568
0.465866302864939,0.0988926658294259
0.649972714870396,0.0594542848071266
0.379931787175989,0.147952770055743
0.649972714870396,0.0594542848071266
0.379931787175989,0.147952770055743
0.509427012278308,0.0835829976482282
0.509427012278308,0.0835829976482282
0.423137789904502,0.111896982334278
0.423137789904502,0.111896982334278
0.433642564802183,0.10885519896751
0.433642564802183,0.10885519896751
0.620736698499318,0.0625170966891802
0.620736698499318,0.0625170966891802
0.470859481582538,0.0932165031220784
0.470859481582538,0.0932165031220784
0.402824010914052,0.129315017904695
0.402824010914052,0.129315017904695
0.416589358799454,0.119110739900567
0.416589358799454,0.119110739900567
0.449495225102319,0.104750560170043
0.449495225102319,0.104750560170043
0.389058663028649,0.140768893028191
0.389058663028649,0.140768893028191
0.601418826739427,0.0688156576996629
0.601418826739427,0.0688156576996629
0.412960436562074,0.123607510474607
0.412960436562074,0.123607510474607
0.555211459754434,0.076671609040069
0.555211459754434,0.076671609040069
0.489536152796726,0.0856585573964527
0.489536152796726,0.0856585573964527
0.484679399727149,0.0895439413387695
0.484679399727149,0.0895439413387695
0.526493860845839,0.077911073855701
0.526493860845839,0.077911073855701
0.463110504774898,0.0977550858592442
0.463110504774898,0.0977550858592442
0.612919508867667,0.062972026131856
0.612919508867667,0.062972026131856
0.586521145975443,0.0758154128075965
0.586521145975443,0.0758154128075965
0.593165075034106,0.071231473478201
0.593165075034106,0.071231473478201
0.461978171896317,0.103165223755147
0.461978171896317,0.103165223755147
0.395975443383356,0.133284194242748
0.395975443383356,0.133284194242748
0.571896316507503,0.0762872595214529
0.571896316507503,0.0762872595214529
0.529536152796726,0.076698436890798
0.529536152796726,0.076698436890798
0.633847203274216,0.0578299448349501
0.376944065484311,0.158327522241335
0.633847203274216,0.0578299448349501
0.376944065484311,0.158327522241335
0.562837653478854,0.072067498954015
0.562837653478854,0.072067498954015
0.379331514324693,0.145422581938344
0.379331514324693,0.145422581938344
0.41893587994543,0.113153995427744
0.41893587994543,0.113153995427744
0.601732605729877,0.07085570508232
0.601732605729877,0.07085570508232
0.545197817189632,0.0785000382272238
0.545197817189632,0.0785000382272238
0.507489768076398,0.0801185508439305
0.507489768076398,0.0801185508439305
0.384024556616644,0.134842133022163
0.384024556616644,0.134842133022163
0.436698499317872,0.110618211669509
0.436698499317872,0.110618211669509
0.447912687585266,0.106992796621273
0.447912687585266,0.106992796621273
0.531459754433834,0.0790693584097649
0.531459754433834,0.0790693584097649
0.622237380627558,0.064290967611584
0.622237380627558,0.064290967611584
0.451787175989086,0.0997720856647272
0.451787175989086,0.0997720856647272
0.498349249658936,0.0850290013248019
0.498349249658936,0.0850290013248019
0.416316507503411,0.122960308938575
0.416316507503411,0.122960308938575
0.483697135061392,0.092351032548547
0.483697135061392,0.092351032548547
0.377121418826739,0.156200693381275
0.377121418826739,0.156200693381275
0.488281036834925,0.0882601573856732
0.488281036834925,0.0882601573856732
0.473983628922237,0.0965902112986414
0.473983628922237,0.0965902112986414
0.389058663028649,0.131162448469038
0.389058663028649,0.131162448469038
0.469836289222374,0.0995265039618074
0.469836289222374,0.0995265039618074
0.615634379263301,0.0668673866779344
0.615634379263301,0.0668673866779344
0.400845839017735,0.129456966944003
0.400845839017735,0.129456966944003
0.604174624829468,0.0688637322446204
0.604174624829468,0.0688637322446204
0.62893587994543,0.0570694036229358
0.370545702592087,0.166237671237893
0.62893587994543,0.0570694036229358
0.370545702592087,0.166237671237893
0.600422919508868,0.0677463178864783
0.600422919508868,0.0677463178864783
0.542414733969986,0.070947696359236
0.542414733969986,0.070947696359236
0.375975443383356,0.14197730366852
0.375975443383356,0.14197730366852
0.626698499317872,0.0669464184133675
0.626698499317872,0.0669464184133675
0.506166439290587,0.0851252090651676
0.506166439290587,0.0851252090651676
0.445102319236016,0.0999850682865919
0.445102319236016,0.0999850682865919
0.416466575716235,0.12341214744861
0.416466575716235,0.12341214744861
0.465825375170532,0.0974816877311774
0.465825375170532,0.0974816877311774
0.523683492496589,0.0803435586294805
0.523683492496589,0.0803435586294805
0.436357435197817,0.104966709169252
0.436357435197817,0.104966709169252
0.395197817189632,0.129183122890054
0.395197817189632,0.129183122890054
0.400818553888131,0.127138229172395
0.400818553888131,0.127138229172395
0.531869031377899,0.0765928786752532
0.531869031377899,0.0765928786752532
0.392482946793997,0.138656561166735
0.392482946793997,0.138656561166735
0.492182810368349,0.0891026795380811
0.492182810368349,0.0891026795380811
0.472291950886767,0.0941209359284488
0.472291950886767,0.0941209359284488
0.43600272851296,0.111374456789245
0.43600272851296,0.111374456789245
0.423096862210096,0.117880277018067
0.423096862210096,0.117880277018067
0.390832196452933,0.140829187684177
0.390832196452933,0.140829187684177
0.485729877216917,0.0940018312566692
0.485729877216917,0.0940018312566692
0.430381991814461,0.113830320211942
0.430381991814461,0.113830320211942
0.488758526603001,0.0908513143524234
0.488758526603001,0.0908513143524234
0.530954979536153,0.0799420815182712
0.530954979536153,0.0799420815182712
0.6493724420191,0.0553675241216736
0.35418826739427,0.160528476963979
0.375184174624829,0.135903391933412
0.374911323328786,0.156858486213598
0.554092769440655,0.0725881206672694
0.387871759890859,0.123926222008134
0.601637107776262,0.0718282431424814
0.455648021828104,0.0993405310222212
0.511487039563438,0.0883692928781488
0.473178717598909,0.0959181747955752
0.536098226466576,0.0764341131249073
0.518594815825375,0.082539210253932
0.425279672578445,0.114089711540271
0.492742155525239,0.0895686591566893
0.6368758526603,0.0577165492346986
0.60268758526603,0.0666131101038742
0.404870395634379,0.120247099370276
0.411350613915416,0.118390844703461
0.473301500682128,0.0897991619712017
0.612701227830832,0.0612257315890876
0.440422919508868,0.101594218863323
0.529536152796726,0.0793265506504424
0.433697135061392,0.11091812923983
0.622455661664393,0.0603452556716095
