V1,V2
0.155839017735334,0.404450524491343
0.352824010914052,0.144953986348516
0.340668485675307,0.145833248450304
0.274283765347885,0.183410772248531
0.293765347885402,0.172339771757612
0.264106412005457,0.186391298558504
0.214038199181446,0.251513537631517
0.328472032742156,0.148899912619117
0.190845839017735,0.290231405336637
0.180450204638472,0.311952581447506
0.335784447476126,0.148448692314652
0.259754433833561,0.191871811849424
0.167803547066849,0.345526606010285
0.285770804911323,0.17322945777605
0.184433833560709,0.31109506069317
0.231391541609823,0.225906435301809
0.252114597544338,0.202541067448247
0.312851296043656,0.157519846631057
0.173069577080491,0.340957913919984
0.162005457025921,0.380888701620881
0.302360163710778,0.164297469898465
0.176234652114598,0.325153769070871
0.279549795361528,0.183095969474051
0.317721691678035,0.15642961317315
0.244447476125512,0.212803677373875
0.307271487039563,0.162120546551044
0.311364256480218,0.158507537555267
0.158240109140518,0.391043711813369
0.336807639836289,0.148139918750346
0.297462482946794,0.170651830470775
0.255784447476125,0.196322856419754
0.327271487039563,0.15051795601698
0.323983628922237,0.152533278879244
0.321541609822647,0.154955285611357
0.263915416098226,0.18931817287607
0.247994542974079,0.204187990368991
0.238335607094134,0.218274284049729
0.240763983628922,0.216176099898742
0.307612551159618,0.160581876678287
0.284406548431105,0.177238381106696
0.31837653478854,0.15618652534169
0.301487039563438,0.166917996089443
0.242523874488404,0.215110737884819
0.247926330150068,0.212183124532948
0.223015006821282,0.244056491718187
0.189577080491132,0.303929134206658
0.227680763983629,0.234484920512365
0.281732605729877,0.177385748737546
0.187489768076398,0.308521503077933
0.164993178717599,0.347384235285704
0.163888130968622,0.365147354980657
0.254324693042292,0.199530802323946
0.29862210095498,0.168663417212527
0.221555252387449,0.247420075786303
0.174897680763984,0.328474237766192
0.15731241473397,0.39923186074609
0.229031377899045,0.228360216354465
0.236575716234652,0.219344251451776
0.322837653478854,0.154774195589646
0.187598908594816,0.304993985757377
0.173683492496589,0.334668739371101
0.281159618008186,0.179116493957406
0.280068212824011,0.182198321862065
0.255047748976808,0.199309110523473
0.228963165075034,0.231817869045676
0.28568894952251,0.17559664961319
0.164788540245566,0.355791004877362
0.298553888130969,0.169709254778579
0.22237380627558,0.246764097215801
0.222073669849932,0.24682665202686
0.232933151432469,0.223214151496703
0.232974079126876,0.221267780910419
0.208008185538881,0.255181080871517
0.196780354706685,0.279163153219709
0.218976807639836,0.248691911285696
0.223683492496589,0.237220853913151
0.199618008185539,0.268707901931697
