costF,latencyF
0.676814988290398,0.0253597248400746
0.252341920374707,0.153406227987807
0.44824355971897,0.0330878345944345
0.608548009367681,0.0272320370515386
0.388173302107728,0.0376661034881667
0.285011709601874,0.0911837632678703
0.550585480093677,0.0297741592683371
0.3096018735363,0.0606100422062354
0.578688524590164,0.0286453840567531
0.486533957845433,0.0323275681234385
0.360655737704918,0.0401569903074063
0.505152224824356,0.0312650053814246
0.286651053864169,0.0806602353718522
0.331147540983607,0.0496879994476676
0.341100702576112,0.0458839568144111
0.503629976580796,0.0312995929874869
0.676814988290398,0.0253597248400746
0.252341920374707,0.153406227987807
0.608548009367681,0.0272320370515386
0.285011709601874,0.0911837632678703
0.44824355971897,0.0330878345944345
0.550585480093677,0.0297741592683371
0.360655737704918,0.0401569903074063
0.3096018735363,0.0606100422062354
0.578688524590164,0.0286453840567531
0.486533957845433,0.0323275681234385
0.505152224824356,0.0312650053814246
0.286651053864169,0.0806602353718522
0.331147540983607,0.0496879994476676
0.341100702576112,0.0458839568144111
0.503629976580796,0.0312995929874869
0.388173302107728,0.0376661034881667
