x
15.953
16.033
15.373
16.189
16.053
15.456
15.369
15.293
15.303
15.423
15.157
15.79
15.2
15.266
15.27
15.037
15.397
15.494
15.22
15.55
15.33
15.27
15.286
15.057
15.617
15.69
15.16
15.826
15.726
15.29
15.197
15.103
15.41
14.98
15.21
14.834
12.807
14.997
15.037
15.033
