x
376.923
377.433
380.549
375.779
377.616
375.699
377.926
378.003
375.786
374.433
375.326
373.636
379.31
376.203
375.16
378.616
375.123
376.257
373.826
371.913
374.617
376.384
372.896
375.34
375.29
377.234
374.896
374.437
379.184
374.9
374.353
378.297
372.83
372.47
374.82
375.593
377.963
371.514
373.86
378.846
