V1,V2
0.115936170212766,1
0.858120567375886,0.00516668670383251
0.146468085106383,0.149458300955141
0.352829787234043,0.0370067141712391
0.385730496453901,0.0369158922523881
0.478255319148936,0.026071719986561
0.16954609929078,0.110067107848779
0.463893617021277,0.0270207476966305
0.226957446808511,0.0656619335549597
0.639255319148936,0.0151050001896577
0.240843971631206,0.0641510819857906
0.491964539007092,0.0258515814015967
0.410886524822695,0.0323706853248087
0.652170212765957,0.0149111919974719
0.286673758865248,0.050366400329602
0.20831914893617,0.0743779859033104
0.397028368794326,0.0326074938464545
0.274042553191489,0.0513746965341519
0.217709219858156,0.0723214925461348
0.735078014184397,0.0104680063737917
0.706695035460993,0.0117944017036324
0.695312056737589,0.0120485438026495
0.195539007092199,0.0799911879995569
0.503255319148936,0.0250462623924944
0.289609929078014,0.0487203274858027
0.495276595744681,0.0255660724150515
0.336893617021277,0.0409518177272749
0.728574468085106,0.0105328817352903
0.298049645390071,0.0480284695111952
0.188368794326241,0.0801559932999697
0.785063829787234,0.00782734060887763
0.615702127659574,0.0162738902666747
0.431659574468085,0.030077555633842
0.606780141843972,0.016601459723973
0.311304964539007,0.0454697938630857
0.435056737588652,0.0294027083843784
0.329765957446809,0.0412257219698638
0.557503546099291,0.0200117800885882
0.58713475177305,0.0180017057072375
0.624120567375887,0.0161445807750553
0.66109219858156,0.0144164927037226
0.614219858156028,0.0164884937295605
0.446219858156028,0.0288479944487784
0.544787234042553,0.0215270834312502
0.507184397163121,0.024759752564044
0.421340425531915,0.0314327816676011
0.757666666666667,0.0094956974308704
0.773992907801418,0.00870985358558213
0.581241134751773,0.0183105282118572
0.790276595744681,0.00775397423379507
0.764148936170213,0.00934890728475372
0.591843971631206,0.0174955021124472
0.17668085106383,0.100586448157218
0.266836879432624,0.0543070162396751
0.667602836879433,0.0140910791818549
0.832468085106383,0.00618689615557827
0.829510638297872,0.00619769376896564
0.599049645390071,0.0174915956004941
0.818035460992908,0.00637796727832408
0.244893617021277,0.0635012270859847
0.770255319148936,0.00905544178442349
0.306914893617021,0.0455848512224832
0.741929078014184,0.0102216270772232
0.340971631205674,0.0402761812834772
0.171375886524823,0.105443361735983
0.630702127659574,0.0155439967124173
0.711716312056738,0.0113795832254678
0.248659574468085,0.0630849593600432
0.254602836879433,0.0588363818846238
0.692439716312057,0.0124702856674711
0.676234042553192,0.0129505785773786
0.673524822695035,0.013050368613661
0.322184397163121,0.0435440843560353
0.634049645390071,0.0153602722714713
0.179737588652482,0.100442233654428
0.202673758865248,0.0753508401077715
0.395936170212766,0.0340042530256617
