V1,V2
0.865916500994036,0.0333624340525019
0.101558648111332,1
0.77,0.0438998280306288
0.573312127236581,0.0707564104371087
0.121578528827038,0.385858049549849
0.529391650099404,0.0797422577829276
0.435320079522863,0.107611449324674
0.853391650099404,0.0367612059790466
0.369153081510934,0.129286215652736
0.403375745526839,0.120979336556307
0.353936381709742,0.137356099002812
0.323693836978131,0.153851716853126
0.310982107355865,0.154199021333048
0.152254473161034,0.308538151231658
0.13093041749503,0.37236988762972
0.539685884691849,0.0792493232761924
0.363836978131213,0.136820610011907
0.345232604373757,0.139466573391661
0.136811133200795,0.356131994610552
0.426314115308151,0.107617400042631
0.211009940357853,0.233083785477164
0.560612326043738,0.0738204912923638
0.221785288270378,0.22324130686412
0.206850894632207,0.233474514190892
0.303526838966203,0.162481488124248
0.248596421471173,0.196646680797116
0.337252485089463,0.147337616229907
0.2899324055666,0.168834556560106
0.281272365805169,0.178962893450643
0.160524850894632,0.306909644378526
0.551328031809145,0.0745446590904174
0.201582504970179,0.240491471950681
0.330258449304175,0.148581321817249
0.236218687872763,0.210133702263142
0.310652087475149,0.160468733672422
0.298652087475149,0.166881985285259
0.56282703777336,0.0732516547022693
0.126675944333996,0.381403477786065
0.217848906560636,0.230357923482046
0.862238568588469,0.0333836192213045
0.569761431411531,0.0729364586116363
0.173371769383698,0.286156312636802
0.177272365805169,0.275448604868335
0.149618290258449,0.321023423177289
0.231530815109344,0.214826420419292
0.184544731610338,0.261592207531315
0.147733598409543,0.33051912253445
0.141093439363817,0.345086258603818
0.365928429423459,0.134887616237354
0.199868787276342,0.244065523827841
0.275908548707753,0.180249484100324
0.196652087475149,0.249068706749044
0.168405566600398,0.288473414853401
0.181864811133201,0.272659625172186
0.40751888667992,0.115333464518699
0.191017892644135,0.251895729486801
0.857514910536779,0.0349311428024368
0.417602385685885,0.112762771074942
0.340624254473161,0.147194909805879
0.127459244532803,0.374369570897011
0.34365407554672,0.1458015872483
0.165705765407555,0.296160557382643
0.14375745526839,0.335315537053097
0.16272365805169,0.297904725837066
0.19475944333996,0.251705125825245
0.285391650099404,0.176832141059088
0.247320079522863,0.200843439112696
0.264874751491054,0.187147919830811
0.412842942345924,0.112845356521778
0.542508946322068,0.0784795630285547
0.217920477137177,0.226050678042833
0.26913717693837,0.187080867991567
0.23986083499006,0.209578002754638
0.404202783300199,0.118324711901785
0.300894632206759,0.166420802338968
0.270938369781312,0.182471888067462
0.274707753479125,0.181408956088494
0.549777335984095,0.0760457148547159
0.327248508946322,0.151408335460165
0.14327634194831,0.33862762585889
0.139467196819085,0.352000551030148
0.168190854870775,0.293337779836105
0.229972166998012,0.216343699583315
0.160854870775348,0.302028505073127
0.286500994035785,0.174707999526645
0.410469184890656,0.115313058372167
0.149292246520875,0.327331478812745
0.545817097415507,0.0765609091216967
0.244473161033797,0.204795274958571
0.570970178926441,0.0719638889585797
0.175920477137177,0.280823879525964
0.175316103379722,0.28326837947749
0.289053677932406,0.173094536175646
0.13796421471173,0.352332288724629
0.328425447316103,0.151326620832716
0.423359840954274,0.108500467871145
0.419459244532803,0.111966839923751
0.241443339960239,0.20631572113414
0.545304174950298,0.0776045707731514
0.182831013916501,0.269628270091249
0.420807157057654,0.111583931630068
0.244246520874751,0.205782795367804
0.270497017892644,0.186626691013825
0.411542743538767,0.1132401163077
0.855940357852883,0.0354894651850063
0.422131212723658,0.109862412543817
0.854735586481113,0.0356192541449418
0.241395626242545,0.208175706453773
0.184485089463221,0.268037479531344
0.298990059642147,0.166609940503494
0.184155069582505,0.268733259224522
0.289435387673956,0.171519272355006
0.550978131212724,0.075276373707021
0.423065606361829,0.109072039182978
0.545618290258449,0.0770580686137042
0.244337972166998,0.205574504578072
0.253335984095427,0.195596826269913
0.236095427435388,0.21472335386585
0.189037773359841,0.256793361124602
0.227813121272366,0.218844017967703
0.257554671968191,0.188398098327036
