V1,V2
0.0746384720327422,1
0.940586630286494,0.0279252742233762
0.880559345156889,0.0347267716501519
0.587257844474761,0.0644775500692958
0.130190995907231,0.2132950113404
0.446739427012278,0.0806725534371788
0.560572987721692,0.0683370393377344
0.39206002728513,0.0884946209244023
0.13774897680764,0.204191399122214
0.270040927694407,0.104893217937231
0.378362892223738,0.089375553274652
0.257025920873124,0.108763430988022
0.249358799454297,0.109845777066805
0.142919508867667,0.189157605583328
0.262987721691678,0.105865425497269
0.403383356070941,0.0867887484317567
0.184038199181446,0.139905470737567
0.201009549795362,0.127529048045446
0.175866302864939,0.142141871597122
0.342578444747613,0.0940084030503711
0.16549795361528,0.148501250331492
0.173410641200546,0.147880413653203
0.314597544338336,0.0977997347709765
0.145143246930423,0.180486636453142
0.151978171896317,0.178823008630975
0.412087312414734,0.0864376060896317
0.210763983628922,0.124187746004226
0.398512960436562,0.0882145016653946
0.278894952251023,0.10489286633781
0.370927694406548,0.0919278486343395
0.295020463847203,0.0997874669397657
0.163942701227831,0.158812782361804
0.19268758526603,0.128992949816302
0.437571623465211,0.0808423232177887
0.292783083219645,0.0999710369976644
0.428731241473397,0.0824568677607327
0.888703956343793,0.033938731867029
0.285225102319236,0.101732093019495
0.308035470668486,0.0979610310055313
0.362442019099591,0.0925830014161546
0.217066848567531,0.123211934550119
0.156575716234652,0.178292603323863
0.935320600272851,0.0287800827366178
0.229154160982265,0.115655869605135
0.419959072305593,0.0847885169035377
0.236016371077763,0.112815631899315
0.242783083219645,0.110408265821117
0.303847203274216,0.0995451973584687
0.349972714870396,0.09395228778272
0.927817189631651,0.029433723640921
0.892824010914052,0.0329264771328966
0.415143246930423,0.0858324155855937
0.1606275579809,0.168880286813712
0.355893587994543,0.0937409062105907
0.32806275579809,0.0959807175845331
0.434488403819918,0.0822187118926658
0.187830832196453,0.136705792943277
0.92106412005457,0.02966730871651
0.22568894952251,0.120898181817862
0.322633015006821,0.0963648223724118
0.320218281036835,0.0977351811172124
0.361596180081855,0.093545065332886
0.158731241473397,0.169019889363968
0.332728512960437,0.0950915402278522
0.221855388813097,0.121469126538258
0.206139154160982,0.126413669201025
0.57699863574352,0.0661693585850866
0.373465211459754,0.0909372524245637
0.240736698499318,0.111735957976134
0.89849931787176,0.0326656606821222
0.337394270122783,0.0946531660692846
0.911432469304229,0.0308328959583031
0.929972714870396,0.029000131234484
0.564447476125512,0.0677669208759783
0.939454297407913,0.0283058630170412
0.205402455661664,0.126672587014924
0.571841746248295,0.0663954370130293
0.220150068212824,0.122851052904022
0.916725784447476,0.0303640029699603
0.424351978171896,0.0830244547066549
0.237271487039563,0.112074354839234
0.227448840381992,0.116219958136815
0.190504774897681,0.136319332439275
0.424256480218281,0.0845662533293169
0.336903137789904,0.0948396368224097
0.305020463847203,0.0988207443307011
0.353396998635744,0.0937854890172207
0.890259208731241,0.0336697758896498
0.191787175989086,0.133368622195258
0.580245566166439,0.0655980095253557
0.914611186903138,0.0306808467885304
0.281650750341064,0.104672800259973
0.920600272851296,0.030205396470979
0.569795361527967,0.0673736569231728
0.567612551159618,0.0674253771980567
0.901978171896316,0.0319059422323909
0.900600272851296,0.0319101438454763
0.376521145975443,0.0905206950100922
0.436289222373806,0.0822137191808823
0.35137789904502,0.0938839544351762
0.577762619372442,0.0658437072010111
0.565893587994543,0.0676317308984605
0.585306957708049,0.0653300556063275
0.904351978171896,0.0317365064712313
0.581909959072306,0.0655292015185931
0.330327421555252,0.0955093106603274
0.321323328785812,0.0969700128764498
0.908881309686221,0.0311426023086194
0.583055934515689,0.065504607139068
0.907216916780355,0.0312499807719066
0.330081855388813,0.0957273726214629
0.898581173260573,0.0323013333616957
0.584611186903138,0.0654951491146331
0.929699863574352,0.0290849370149192
0.915593451568895,0.0306289858738779
0.37656207366985,0.0895757012452685
0.571582537517053,0.0672504564859238
0.283860845839018,0.103189015541837
0.906316507503411,0.0313552847986078
0.282946793997271,0.10443274575503
0.908785811732606,0.0312304845839915
0.905416098226467,0.0314514296603822
0.303888130968622,0.0993497608200986
0.282960436562074,0.103288342378375
0.904788540245566,0.031547662422012
0.283806275579809,0.10328349030636
0.920777626193724,0.0300374725873314
0.571787175989086,0.0667536113435818
0.181568894952251,0.141072253417393
