costF,latencyF,rank
0.228922716627635,0.492675865200534,1
0.429508196721311,0.307344772634072,1
0.279391100702576,0.431931034846641,1
0.382669789227166,0.335660774110864,1
0.463231850117096,0.288591900991693,1
0.340163934426229,0.366706840066931,1
0.629859484777518,0.226763229369059,1
0.19367681498829,0.568291315769147,1
0.487353629976581,0.273091998475637,1
0.497892271662763,0.272189108823093,1
0.342154566744731,0.357653538451412,1
0.440866510538642,0.305503443252065,1
0.353161592505855,0.350242183185486,1
0.320140515222482,0.389044149946449,1
0.516276346604216,0.259245276487402,1
0.426580796252927,0.309209031289278,1
0.325058548009368,0.375488214630188,1
0.338758782201405,0.36854131521421,1
0.637939110070258,0.213849053988281,1
0.573302107728337,0.239532271573512,1
0.42576112412178,0.312353732317348,1
0.459718969555035,0.295096884739775,1
0.192388758782201,0.607008445772993,1
0.249180327868852,0.45536915826312,1
0.410655737704918,0.318171302762051,1
0.444496487119438,0.300916389934283,1
0.446370023419204,0.296407138147649,1
0.591803278688525,0.231199928248378,1
0.282084309133489,0.405682897063819,1
0.568501170960187,0.240136283903714,1
0.317798594847775,0.393670422827028,1
0.483021077283372,0.283942064642169,1
0.533606557377049,0.243041178356898,1
0.238056206088993,0.460378829717559,1
0.367213114754098,0.337609395147281,1
0.410538641686183,0.325259657451269,1
0.27271662763466,0.432449692991651,1
0.360538641686183,0.347535271595059,1
0.687353629976581,0.209782335147486,1
0.333255269320843,0.370279041651801,1
0.633957845433255,0.224081549963602,1
0.626229508196721,0.230361256375184,1
0.214051522248244,0.505417523474923,1
0.386182669789227,0.327258940278421,1
0.227400468384075,0.5046727293025,1
0.498360655737705,0.2695539194123,1
0.41288056206089,0.314297530344118,1
0.550468384074941,0.240805539921564,1
0.258196721311475,0.433814968451145,1
0.342388758782201,0.356081756578592,1
0.686651053864169,0.21029273543621,1
0.442622950819672,0.301767583062245,1
