V1,V2
0.0107660455486542,1
0.893633540372671,0.0280955820001279
0.090527950310559,0.585149927308289
0.129296066252588,0.471994037917086
0.722619047619048,0.0860581806213438
0.694565217391304,0.090249877100172
0.422929606625259,0.195674345329125
0.848706004140787,0.0383688546155306
0.406055900621118,0.204669879007871
0.190890269151139,0.352247153912512
0.448136645962733,0.191668177801723
0.873964803312629,0.0366613593507116
0.458074534161491,0.185763745127245
0.318064182194617,0.251665305771627
0.577536231884058,0.143404445776806
0.204761904761905,0.346258866344734
0.81832298136646,0.0515854339857593
0.528985507246377,0.156447026243437
0.504451345755694,0.164561035356368
0.35916149068323,0.231489818443674
0.804140786749482,0.0544742350599405
0.267184265010352,0.283130806296245
0.150776397515528,0.416282943180973
0.13695652173913,0.427992230844136
0.348809523809524,0.241317611938421
0.49296066252588,0.169393173582774
0.541770186335404,0.155944945069804
0.180227743271222,0.36443022172282
0.561438923395445,0.143708419765018
0.629865424430642,0.120240579688877
0.826345755693582,0.0479366979410479
0.47287784679089,0.179363520396131
0.836128364389234,0.046958740247938
0.393064182194617,0.206474855586151
0.306728778467909,0.261159776065507
0.278830227743271,0.281093132389057
0.419099378881988,0.200562037422343
0.514648033126294,0.162009750227718
0.259265010351967,0.293120020460594
0.519202898550725,0.157905053200689
0.641821946169772,0.118494301535907
0.221325051759834,0.320291102262091
0.733022774327122,0.0829262003565929
0.231780538302277,0.316581571419737
0.794202898550725,0.0592654940258629
0.302536231884058,0.26147213554305
0.669979296066253,0.105487359398928
0.164596273291925,0.398914498406233
0.771325051759834,0.0636385267114522
0.330124223602484,0.249355103461216
0.294616977225673,0.270632234449896
0.783178053830228,0.0597958762259847
0.760403726708075,0.0709202760083813
0.781832298136646,0.0604226915534014
0.242339544513458,0.306340792575488
0.341407867494824,0.24505649199343
0.743167701863354,0.0782271817733004
0.379658385093168,0.216813115743861
0.166977225672878,0.38208901406561
0.212525879917184,0.339588209582728
0.233954451345756,0.310357441964552
0.68452380952381,0.100414138354285
0.337474120082816,0.247300658575368
0.475258799171843,0.178658091106245
0.689492753623188,0.100111212552239
0.75036231884058,0.0726330122040315
0.386853002070393,0.216458828819669
0.448550724637681,0.187177748265514
0.594047619047619,0.136883679636573
0.368685300207039,0.231203663620288
0.156262939958592,0.402386090988848
0.880900621118012,0.0352316334199484
0.483695652173913,0.175473701533182
0.291356107660455,0.274018923953045
0.547722567287785,0.154503689091212
0.662111801242236,0.109283889693081
0.28555900621118,0.276225355832999
0.48628364389234,0.172655128932139
0.623447204968944,0.121307633206118
0.584575569358178,0.142128803212481
0.253623188405797,0.299744557031285
0.654503105590062,0.110963083931411
0.843581780538302,0.0467857895305069
0.555590062111801,0.150809881041352
0.174016563146998,0.37808494291054
0.663250517598344,0.106732604564431
0.551138716356108,0.154232208874154
0.588354037267081,0.13776730057472
0.676190476190476,0.105063892187764
0.762422360248447,0.069426610721477
0.797774327122153,0.0558442143792275
0.219668737060041,0.336144918026601
0.174430641821946,0.373211925423651
0.134316770186335,0.451412902542795
0.644409937888199,0.116636915649315
0.768064182194617,0.0663491361373711
0.330331262939959,0.248275471709979
0.21547619047619,0.337258091735157
0.132660455486542,0.457883355747048
0.375414078674948,0.220140058635534
0.389906832298137,0.211126705791962
0.737577639751553,0.0791412001102692
0.282712215320911,0.277649840832931
0.245445134575569,0.305567231184796
0.155383022774327,0.407257012103406
0.874120082815735,0.0361037243102673
0.749327122153209,0.0770710324319282
0.67815734989648,0.101779924928907
0.604244306418219,0.135285195733044
0.888923395445135,0.0305661567939759
0.615424430641822,0.126073735704051
0.559368530020704,0.149830875162076
0.62008281573499,0.125637690258891
0.60879917184265,0.131034800828906
0.599120082815735,0.136384743021439
0.653830227743271,0.114683096635427
0.649327122153209,0.116236508533808
0.611128364389234,0.12874241768332
0.598809523809524,0.136396273069267
0.249120082815735,0.30298450047116
0.605434782608696,0.131728700070962
0.892391304347826,0.0292674541339938
0.736387163561077,0.0827993698304769
0.649482401656315,0.114788963438218
0.847153209109731,0.0411381624667594
0.372670807453416,0.220477574581066
0.883540372670807,0.0330618880558138
0.613561076604555,0.127258186071912
0.371376811594203,0.225209086935512
0.420807453416149,0.196195293853751
0.586180124223602,0.140319633889536
0.844565217391304,0.0429221753217145
0.796687370600414,0.058300114566748
0.885973084886128,0.0328470098917329
0.621325051759834,0.124227879865287
0.251190476190476,0.300605117873775
0.769668737060041,0.0662747149195674
0.368944099378882,0.227850516074459
0.48452380952381,0.174397214340445
0.885248447204969,0.0329769849763477
0.678002070393375,0.103980067691863
0.250103519668737,0.30155372635423
0.749792960662526,0.0745941685210827
0.942546583850932,0.018715363998369
0.904296066252588,0.0240328124197482
0.888405797101449,0.0315608854657458
0.918374741200828,0.0193945886340981
0.912163561076605,0.0222970161284405
0.929192546583851,0.0191734213530197
