x
73.663
72.986
73.626
73.126
73.049
73.246
72.866
73.823
72.203
72.943
73.037
72.754
72.457
73.257
72.557
72.747
73.03
72.863
72.963
73.477
73.056
72.884
72.767
72.297
72.65
71.64
72.476
73.15
71.986
72.547
72.626
71.6
71.25
72.31
72.637
71.713
72.5839999999999
72.227
72.556
72.774
