x
15.976
16.603
16.679
16.399
16.726
16.676
16.733
16.463
16.597
16.167
16.636
16.21
16.51
16.897
16.3
15.923
15.886
16.273
16.26
16.297
16.544
16.17
15.606
15.594
15.494
15.707
16.28
16.22
15.69
15.61
15.44
15.62
15.49
15.367
14.456
15.367
14.677
14.923
15.33
15.384
