cost,latency
0.200234192037471,0.400793313126836
0.155035128805621,0.450681087702811
0.23056206088993,0.394586068774885
0.212295081967213,0.383834620971355
0.242271662763466,0.368584028190933
1,1
1,1
1,1
1,1
0.238173302107728,0.372304056312886
0.232201405152225,0.374539945512434
0.240046838407494,0.368083719015726
0.275292740046838,0.356480479529626
0.277634660421546,0.353353490746245
0.191100702576112,0.425461752101108
0.204332552693208,0.393737530081387
0.203512880562061,0.406959412463274
0.192505854800937,0.423065225351676
0.162997658079625,0.446226764908587
1,1
0.214519906323185,0.384018758811558
0.217447306791569,0.400464776167646
0.259953161592506,0.359055704807221
0.261475409836066,0.362798288560468
0.229508196721311,0.3829818618036
1,1
0.234426229508197,0.375470345852098
0.226932084309134,0.388170955845509
0.247540983606557,0.402880147360728
1,1
0.234426229508197,0.385450395015014
1,1
0.177985948477752,0.444051691586264
0.207259953161593,0.400848636477496
1,1
0.198360655737705,0.433655272420879
0.179859484777518,0.426230083259971
0.202459016393443,0.424537024167735
0.205035128805621,0.418179610302704
1,1
0.19519906323185,0.426869712631434
0.168852459016393,0.460865134742188
0.214519906323185,0.379378666333533
0.252693208430913,0.371451947870602
0.22271662763466,0.376356224654569
0.216978922716628,0.393582520767222
0.222950819672131,0.377394323185672
0.176814988290398,0.429200668714504
0.214871194379391,0.377574486839105
1,1
