cost,latency
0.264754098360656,0.352245445967181
0.244613583138173,0.381213576656803
0.214519906323185,0.395294973230656
0.268852459016393,0.374147945411136
0.208313817330211,0.404948339152145
1,1
0.255971896955503,0.347683732163415
0.241686182669789,0.364548328829238
0.238407494145199,0.381758500395511
0.254683840749415,0.360226386577684
0.237470725995316,0.385962136850673
0.241217798594848,0.369086278641705
0.214754098360656,0.39371207393409
0.199531615925059,0.418208037190295
0.300936768149883,0.337960564300151
1,1
0.261007025761124,0.362788015340457
0.243325526932084,0.375774845437209
0.267564402810304,0.354882864308353
0.287939110070258,0.355802411129843
0.248594847775176,0.368205118904649
0.236533957845433,0.375121118930959
1,1
0.27423887587822,0.329013572523565
0.249063231850117,0.354395897476589
0.221662763466042,0.376337290496368
0.240749414519906,0.36663325660649
0.238875878220141,0.376974501470933
0.264871194379391,0.360872848504257
0.226697892271663,0.390622789867488
0.247189695550351,0.362103260202007
0.294145199063232,0.343079085184773
0.254918032786885,0.346755740921251
0.225995316159251,0.398673740783839
1,1
0.2403981264637,0.377154833655112
0.252576112412178,0.356446251745851
0.207845433255269,0.408936915313744
0.234074941451991,0.35287868307989
0.253981264637002,0.371444330493382
0.243325526932084,0.36658284459167
0.244847775175644,0.385006194453124
0.297540983606557,0.342742472753111
0.236885245901639,0.391508524384218
0.22248243559719,0.375232814767532
0.250468384074941,0.36472026936573
0.249414519906323,0.375936763152579
0.235245901639344,0.379231143206185
0.322599531615925,0.324267412960452
0.234309133489461,0.392663707639356
