cost,latency
0.272131147540984,0.327082064570672
0.275995316159251,0.333084843449225
0.251170960187354,0.359273485625056
0.285948477751756,0.338985027776092
0.255737704918033,0.364674604672376
0.208899297423888,0.39915599910033
0.271428571428571,0.35354393248347
0.277400468384075,0.336799926324764
0.273419203747073,0.345191293113356
0.282786885245902,0.327074721405479
0.240866510538642,0.383810122961774
0.29016393442623,0.333323186335927
0.207611241217799,0.400694219828818
0.217798594847775,0.380844925454769
0.231967213114754,0.363559406447633
0.278220140515222,0.33698564239303
0.251405152224824,0.356595636422129
0.272599531615925,0.32814840591298
0.291217798594848,0.335827709978138
0.280679156908665,0.346301976759039
1,1
0.28231850117096,0.322918892239072
0.258665105386417,0.346963489956192
0.236533957845433,0.369959914289047
0.216627634660422,0.377553072348575
0.207611241217799,0.417348689073131
0.25,0.362860039986521
0.26288056206089,0.352825533726902
0.238992974238876,0.362134233517672
0.232435597189696,0.357191471492266
0.25,0.357493859242517
0.284660421545667,0.319749102933989
0.228688524590164,0.356771338110111
0.289929742388759,0.327054300803941
0.256088992974239,0.340543826006716
1,1
0.245550351288056,0.352136777100736
0.263231850117096,0.361546833017796
0.242154566744731,0.388168381118701
0.297072599531616,0.321181399445387
1,1
0.275995316159251,0.359131654344027
0.282552693208431,0.339679760166513
0.237587822014052,0.358028661386063
0.240281030444965,0.371130385399056
0.240749414519906,0.351264863777371
0.242974238875878,0.369961567418873
0.212529274004684,0.385142161310356
0.197658079625293,0.421014282233164
0.217213114754098,0.392541661884382
