cost,latency
0.26615925058548,0.358461463681597
0.243793911007026,0.359848153147547
0.256440281030445,0.370276061652227
0.288524590163934,0.353015268661386
0.291334894613583,0.367424295969784
1,1
0.27903981264637,0.339625128732125
0.249414519906323,0.372330974379108
0.28056206088993,0.352655614132264
0.235948477751756,0.398348291240616
0.231030444964871,0.37618075587592
0.252107728337237,0.374271310651318
0.288758782201405,0.340013519258125
0.264051522248244,0.348784536122412
0.268852459016393,0.358009231516303
1,1
0.24672131147541,0.370193315629869
0.253981264637002,0.361254420531378
0.211592505854801,0.423694377426213
0.246018735362998,0.381245044129474
0.22751756440281,0.403806106286301
0.269789227166276,0.379158050636756
0.223536299765808,0.396925717538793
0.212295081967213,0.423566899902054
0.251639344262295,0.398282073674765
0.259250585480094,0.366859307887553
0.236065573770492,0.38976217552203
0.260187353629977,0.378541929850042
0.256206088992974,0.371329606830722
0.253044496487119,0.382376920090791
1,1
0.246370023419204,0.372821430652516
0.294496487119438,0.349996533691289
0.202341920374707,0.41216535363469
1,1
0.286299765807963,0.330933364933743
0.252576112412178,0.396375502750025
0.280913348946136,0.348099120826605
0.272014051522248,0.34749244996274
0.186533957845433,0.434385812984688
0.256674473067916,0.354641760094695
0.244496487119438,0.374201100010305
0.253981264637002,0.37215546329774
0.284543325526932,0.369778637242278
0.274473067915691,0.35481468262209
1,1
0.22576112412178,0.396984923796089
0.264051522248244,0.360900680351609
0.253864168618267,0.399957397016793
0.226463700234192,0.387432689181873
