cost,latency
0.203864168618267,0.416372719703837
0.235831381733021,0.380038930970268
0.236182669789227,0.393667056758542
0.260889929742389,0.374128782246857
0.265339578454333,0.349576476188681
0.223770491803279,0.393982194264204
0.283723653395785,0.371053919626516
0.24824355971897,0.365392340294197
0.263583138173302,0.35828099405297
1,1
0.23536299765808,0.395166367226717
0.213934426229508,0.416867037438421
0.251170960187354,0.376739424924159
0.260889929742389,0.372410953451498
0.247775175644028,0.36919357255703
0.23384074941452,0.38425035595601
1,1
0.216510538641686,0.409456839949567
1,1
0.276580796252927,0.363120318598393
0.286299765807963,0.352181542472623
0.235831381733021,0.388307555058481
0.255620608899297,0.381916826269409
0.213114754098361,0.402988562459776
0.23231850117096,0.40686126761216
0.211709601873536,0.407408157698376
0.229391100702576,0.382706675096437
0.236182669789227,0.384415127425303
0.2192037470726,0.406273071341473
0.201053864168618,0.418809283504418
0.171896955503513,0.44464016039436
0.221077283372365,0.409751068441337
1,1
0.27903981264637,0.401450624656493
0.255386416861827,0.370816083157926
1,1
0.226580796252927,0.391062434474308
0.244028103044496,0.386194566538521
0.286299765807963,0.3891269343261
0.295901639344262,0.348951530018711
0.245901639344262,0.370677961622032
0.224355971896955,0.415851014006451
0.233489461358314,0.393339926835805
0.23056206088993,0.388485038480351
0.226580796252927,0.422474586348626
0.314988290398126,0.33989690340921
0.27248243559719,0.368774033935228
0.2307962529274,0.383191288870892
0.233138173302108,0.394002818530288
0.248829039812646,0.397655727735821
