x
376.313
384.243
366.389
386.073
379.666
384.196
389.826
374.119
379.63
387.72
368.3
376.27
372.107
380.124
392.61
366.866
381.23
379.477
384.493
381.99
345.677
356.04
380.253
362.646
352.91
371.01
377.053
390.05
366.553
377.47
362.044
369.063
368
360.253
357.727
357.35
357.017
349.354
345.907
367.81
