costF,latencyF,alg
0.633404482390608,0.0989855191170159,2
0.0175026680896478,0.590860165359488,2
0.00256136606189968,0.771718207321385,2
0.32358591248666,0.237603373516252,2
0.00618996798292423,0.689998669362402,2
0.495090715048026,0.12470350497933,2
0.510138740661686,0.121736965733018,2
0.00853788687299893,0.664555572075285,2
0.52187833511206,0.120245360971269,2
0.0106723585912487,0.653826778966704,2
0.0101387406616862,0.659404033864663,2
0.366061899679829,0.190204696074909,2
0.263180362860192,0.379280661780721,2
0.341515474919957,0.230660534782402,2
0.388367129135539,0.177919548101528,2
0.460405549626467,0.13487293640893,2
0.322625400213447,0.241115223235968,2
0.36008537886873,0.209679470046191,2
0.451760939167556,0.150578549417802,2
0.0136606189967983,0.621093665827938,2
0.481643543223052,0.125587726768935,2
0.000426894343649947,0.786809730057033,2
