x
16.043
15.873
15.633
15.876
16.076
16.033
16.126
15.839
15.473
15.587
15.546
15.797
15.487
15.706
15.7
15.687
15.383
15.786
15.934
15.99
15.493
15.613
15.704
15.567
15.444
15.676
15.45
15.34
15.324
15.567
15.536
15.507
15.77
15.61
15.224
15.807
15.673
15.427
15.144
15.693
