0.0716224051416054,1
0.069404147830237,2
0.067670596855558,3
0.0652158134851731,4
0.0574253369780428,5
0.0557590676716564,6
0.0534114999394034,7
0.0496409217657217,8
0.0479582628581432,9
0.0456932251739667,10
0.0439546437440807,11
0.0422927159174079,12
0.0418822365319579,13
0.0413863103038301,14
0.0410346167936182,15
0.0408333398508918,16
0.0406664607365716,17
0.040157043069309,18
0.039693546469354,19
0.0394475779132944,20
0.0389666884854357,21
0.0384526358907166,22
0.0375261951037817,23
0.0370885060978824,24
0.0363638387145929,25
0.0357202984087683,26
0.0347762614810037,27
0.0335462606325782,28
0.0324274978161582,29
0.0314741670714271,30
0.0303748472617987,31
0.0292548209751118,32
0.028179568785346,33
0.0272605044913766,34
0.0261772436384384,35
0.0253132342439152,36
0.0243752884479079,37
0.0235596134068479,38
0.0227569339936236,39
0.0221310918870287,40
0.0215405161167478,41
0.0210209036763515,42
0.0205566805769493,43
0.0202011411943865,44
0.0199105847011087,45
0.0196864726390728,46
0.019457306540187,47
0.0193170642324572,48
0.0192134717973245,49
0.019134669254262,50
