x
86.009
82.273
83.776
86.906
83.263
86.763
81.003
80.389
84.826
88.15
87.797
83.787
80.673
84.89
86.064
85.363
81.127
81.643
82.79
82.547
86.126
86.72
81.627
87.303
84.207
84.824
78.467
82.55
81.324
83.573
82.693
83.374
81.54
83.6
81.84
85.316
82.056
78.894
86.78
83.953
