cost,latency
0.268391994478951,0.0752089686891629
0.272049689440994,0.0740484872211109
0.249013112491373,0.0796204237462108
0.27479641131815,0.074970520679966
0.260303657694962,0.0751356886493824
0.261476880607315,0.0764890413130034
0.275417529330573,0.0727478040645606
0.268129744651484,0.0761885447527011
0.263050379572119,0.0858343908817401
0.268129744651484,0.0725941346028665
0.281849551414769,0.0710246467091847
0.235734989648033,0.0819006162115374
0.264154589371981,0.0879220292366164
0.262249827467219,0.0746478615387417
0.289482401656315,0.0705559448378034
0.283492063492064,0.0723537673942674
0.292629399585921,0.0710255478984691
0.280565907522429,0.0744197438289353
0.286514837819186,0.0736660325019923
0.244610075914424,0.0788139427800544
0.250683229813665,0.0750148291531195
0.272532781228433,0.0719500679722018
0.2608005521049,0.0772496450691036
0.262070393374741,0.0751777775267057
0.24952380952381,0.0805866822347672
0.274492753623188,0.0753611862347876
0.263574879227053,0.0797366771639086
0.275942028985507,0.0721045718684185
0.271180124223602,0.0785720402119337
0.275403726708075,0.0731118511581092
0.274382332643202,0.0781361316172931
0.262594893029676,0.0748884623890071
0.263975155279503,0.0755016549423331
0.266197377501725,0.073993931892019
0.269109730848861,0.0737284315155973
0.281739130434783,0.0708098131969792
1,1
0.267881297446515,0.0800197340426872
0.282484472049689,0.0715670625262982
0.265659075224293,0.0773873267653434
0.256300897170462,0.0754383714281342
0.276521739130435,0.076533499984371
0.270020703933747,0.0757516515253238
0.271304347826087,0.0780148549037689
0.276135265700483,0.0716262239339552
0.293802622498275,0.0725372261684207
0.262015182884748,0.0848745241616274
0.264913733609386,0.0731288736223715
0.265286404416839,0.0765965498569037
1,1
0.260414078674948,0.0831638499467105
0.282843340234645,0.0805351141812664
0.275983436853002,0.0799852718969011
0.275721187025535,0.0780473144067006
0.289827467218772,0.0815780572024558
0.296369910282954,0.0756512189861757
0.287453416149068,0.0802355188102486
0.267563837129055,0.0827067300265038
0.281394064872326,0.0781143528762516
0.28383712905452,0.0789607198125913
0.28223602484472,0.0823741244257693
0.26672187715666,0.0786511779820633
0.294216701173223,0.075140678567828
0.280124223602484,0.0956967894581014
