x
12.589
12.563
12.916
12.576
12.949
12.829
12.583
12.649
12.766
12.73
12.606
12.417
12.627
12.393
12.607
12.366
12.82
12.907
12.406
12.06
12.65
12.703
12.4
12.813
12.43
12.57
12.496
12.55
12.52
12.596
12.897
12.343
12.243
12.35
12.653
12.693
12.216
12.29
12.393
12.45
