costF,latencyF,rank
0.548360655737705,0.238452451682368,1
0.0510538641686183,0.707352624626548,1
0.0988290398126464,0.61106076398082,1
0.530327868852459,0.247004125214351,1
0.546018735362998,0.241521294147354,1
0.15632318501171,0.521072674618558,1
0.240983606557377,0.433989936775436,1
0.255035128805621,0.42453181462496,1
0.188290398126464,0.491769453828221,1
0.0942622950819672,0.632149193269547,1
0.520608899297424,0.248282092735703,1
0.207962529274005,0.468735425805772,1
0.519086651053864,0.249362532664067,1
0.195550351288056,0.480966435698567,1
0.200351288056206,0.473037469980262,1
0.18864168618267,0.483534661671655,1
0.257962529274005,0.421711136413572,1
0.176463700234192,0.500536323826405,1
0.211007025761124,0.464867901536902,1
0.210538641686183,0.46686503714592,1
0.198829039812646,0.474393140578653,1
0.210889929742389,0.466350714286613,1
0.700936768149883,0.205131581323299,1
0.638290398126464,0.220718753000762,1
0.598126463700234,0.226671075246526,1
0.56288056206089,0.235945359429449,1
0.0557377049180328,0.681811633394981,1
0.12271662763466,0.562778535850844,1
0.177166276346604,0.492816805749066,1
0.0681498829039813,0.66602100193506,1
0.245081967213115,0.428219335560322,1
0.088056206088993,0.645685753224035,1
0.0778688524590164,0.660347220703006,1
0.0783372365339578,0.651359534456089,1
0.102810304449649,0.608937346821857,1
0.259016393442623,0.414077781742605,1
0.0907494145199063,0.635568902996167,1
0.258899297423888,0.41858035020107,1
0.508313817330211,0.250476627798597,1
0.154918032786885,0.526638147011851,1
0.0954332552693208,0.611634007877779,1
0.413583138173302,0.279301320773529,1
0.132786885245902,0.536524096337094,1
0.118032786885246,0.570400588026421,1
0.401170960187354,0.288471989926576,1
0.317330210772834,0.347376007746652,1
0.301990632318501,0.351089165491716,1
0.231615925058548,0.441481136890929,1
0.130444964871194,0.555976567840329,1
0.496252927400468,0.253477222368178,1
0.430679156908665,0.278855737322768,1
0.327049180327869,0.334489508559891,1
0.34192037470726,0.334163883618433,1
0.441451990632318,0.271984685184205,1
0.263583138173302,0.398105307003765,1
0.38864168618267,0.307272029016967,1
0.176697892271663,0.496597532235701,1
0.107845433255269,0.605881064845334,1
0.108313817330211,0.587385721719461,1
0.391451990632319,0.301083800151266,1
0.366393442622951,0.311985463107376,1
0.16463700234192,0.519665392289968,1
0.37423887587822,0.307982037226005,1
0.275995316159251,0.395302016229024,1
0.48536299765808,0.25638028898585,1
0.346955503512881,0.32033119749063,1
0.286182669789227,0.384410928954811,1
0.291451990632319,0.371422225661211,1
0.505737704918033,0.252627764931064,1
0.356674473067916,0.317658072720868,1
0.324355971896956,0.343555088384723,1
0.433957845433255,0.277280813443885,1
0.168384074941452,0.515197530977229,1
0.174824355971897,0.510732649962416,1
0.358548009367681,0.315458016931307,1
0.281264637002342,0.388267796487796,1
0.297775175644028,0.369324085723018,1
0.373887587822014,0.311817556666805,1
0.483489461358314,0.258148974339971,1
0.346135831381733,0.333116007204613,1
0.296370023419204,0.369806445852417,1
0.277049180327869,0.390905282100491,1
0.276697892271663,0.392532281108127,1
0.213231850117096,0.44637958590406,1
0.195901639344262,0.478069946494611,1
0.153629976580796,0.533739748719258,1
0.583489461358314,0.229951019840655,1
0.445784543325527,0.260009553367754,1
0.530679156908665,0.245637510223576,1
0.581615925058548,0.234525414030327,1
