x
11.293
10.926
11.393
11.286
11.163
11.189
11.386
10.943
10.81
11.243
11.167
11.367
10.8
10.89
11.097
11.247
11.117
11.057
11.243
11.407
11.263
11.356
11.42
11.334
10.823
11.297
11.277
10.927
11.257
11.28
10.94
11.28
11.223
11.233
10.98
11.427
11.264
10.95
11.334
11.353
