x
19.546
20.03
19.516
20.093
19.936
19.84
19.893
19.986
20.177
19.703
20.15
19.483
19.973
19.546
19.97
20.283
19.576
19.79
19.897
19.99
20.527
20.33
19.723
19.913
20.127
19.987
20.13
19.963
19.533
19.623
19.946
19.207
19.76
19.107
19.447
19.907
19.543
19.487
19.396
19.307
