x
158.103
158.316
158.799
158.549
160.343
159.246
158.346
158.336
157.577
157.87
158.71
158.507
157.693
157.897
158.03
158.897
157.976
158.544
159.143
158.537
159.98
158.497
157.983
157.856
158.17
158.09
158.844
158.413
159.02
158.79
158.023
158.684
157.794
157.957
158.083
154.694
154.05
155.604
157.637
158.857
