cost,latency
0.0653846153846154,0.117303615869127
1,1
1,1
0.12579185520362,0.0449345262383075
0.116968325791855,0.0478504726847483
0.0934389140271493,0.106169495427445
0.12579185520362,0.0452426031997428
0.113800904977376,0.0477695973030636
0.173303167420814,0.028460926319963
1,1
0.116968325791855,0.0498509442089408
0.0771493212669683,0.0524531145007855
1,1
0.0918552036199095,0.0499708305287218
0.113122171945701,0.0557744150835581
0.140497737556561,0.0343855855037168
0.101131221719457,0.0512081183278836
0.103619909502262,0.0491937388961013
1,1
0.0990950226244344,0.0596822400390241
1,1
1,1
0.100904977375566,0.106986418869605
0.0644796380090498,0.0515729526862287
1,1
0.0776018099547511,0.0458421677016435
0.15,0.0453612933925642
0.100226244343891,0.0558519366190618
1,1
0.126923076923077,0.040001956644807
0.102941176470588,0.0469889798321502
0.161538461538462,0.0431832869198287
0.137330316742081,0.0497212152496681
0.110180995475113,0.0520233374845714
0.0742081447963801,0.0517931573141565
1,1
0.143438914027149,0.0502322038139673
0.0875565610859728,0.0537206260046929
0.0520361990950226,0.0480488734035878
0.0875565610859728,0.0496157059068729
0.113574660633484,0.0497600854669456
0.121719457013575,0.0442731774791371
0.0769230769230769,0.0562103838157987
0.0893665158371041,0.0500961815069656
1,1
0.114253393665158,0.0947742753243316
0.06289592760181,0.065214632122593
0.128733031674208,0.0481448919089383
0.101131221719457,0.0407881951306485
0.0911764705882353,0.049596474061639
