x
158.386
156.729
156.473
156.749
158.023
157.739
157.639
158.136
156.62
156.61
157.853
155.38
157.53
158.306
157.14
157.624
158.266
158.246
157.846
157.413
158.734
158.556
155.533
157.663
157.873
156.814
158.197
157.41
158.687
156.86
157.473
158.017
157.787
155.523
157.2
156.373
152.437
156.643
156.72
155.943
